partition_path,partition_id,status,size_file_a_bytes,size_file_b_bytes,size_diff_bytes,sha256_file_a,sha256_file_b
Partitions/1428,1428,IDENTICAL,4536,4536,0,5f5be857fd166995df777b3223949a0f4414f0bfbc08d10972f5c0b571fbe049,5f5be857fd166995df777b3223949a0f4414f0bfbc08d10972f5c0b571fbe049
Partitions/1429,1429,IDENTICAL,591,591,0,8236845c03ddf001eaebfe180c2b025842112d27f80bc95013dab7240e12701f,8236845c03ddf001eaebfe180c2b025842112d27f80bc95013dab7240e12701f
Partitions/143,143,IDENTICAL,667,667,0,b45d50a89c6acb2b2c179982f20ace12fd4a493e6cfd1d8567453c18d3efad56,b45d50a89c6acb2b2c179982f20ace12fd4a493e6cfd1d8567453c18d3efad56
Partitions/1430,1430,IDENTICAL,3364,3364,0,71842313099ed6ef4ff7a118cd36e2a91b8d0bca84a30b15778d850365c268d5,71842313099ed6ef4ff7a118cd36e2a91b8d0bca84a30b15778d850365c268d5
Partitions/1431,1431,IDENTICAL,6273,6273,0,f655113b710f47a679a349149c118b22e94720ce05adb9f2ad4c40e481707d4c,f655113b710f47a679a349149c118b22e94720ce05adb9f2ad4c40e481707d4c
Partitions/1434,1434,IDENTICAL,821,821,0,b9bfedb2d7b6c1e5bbf3f4b6efc222e70633a09aa314eb9e7ef53265aac2fd3d,b9bfedb2d7b6c1e5bbf3f4b6efc222e70633a09aa314eb9e7ef53265aac2fd3d
Partitions/1437,1437,IDENTICAL,4791,4791,0,9ce0175a42dee2b3604ff34d5f51f393fff2072fddff0313232b579bd71a9e6e,9ce0175a42dee2b3604ff34d5f51f393fff2072fddff0313232b579bd71a9e6e
Partitions/1438,1438,IDENTICAL,161459,161459,0,cf2ca68c50ab56b633c5c8b8fcd766c604dfda6d84e8def6511a723e6474fbf3,cf2ca68c50ab56b633c5c8b8fcd766c604dfda6d84e8def6511a723e6474fbf3
Partitions/1439,1439,IDENTICAL,610,610,0,5ec3bd3c7cf3f79cbfcef669cd7e526c7a2f7a93c5e748d1eb6874016664a16e,5ec3bd3c7cf3f79cbfcef669cd7e526c7a2f7a93c5e748d1eb6874016664a16e
Partitions/1440,1440,IDENTICAL,724,724,0,958b3b61a89b33a84bd520c9680a40634631323d70f60f2f781ae3a22d34fe6f,958b3b61a89b33a84bd520c9680a40634631323d70f60f2f781ae3a22d34fe6f
Partitions/1445,1445,IDENTICAL,6281,6281,0,71e33f1fad426332c750f2177b1a713d06db13751e5591926f3ae494f88625cf,71e33f1fad426332c750f2177b1a713d06db13751e5591926f3ae494f88625cf
Partitions/1446,1446,IDENTICAL,14439,14439,0,e8464ec703ddde715ab9ace0df31e606bfae74e0562f60a7fe0b40d4e5042d43,e8464ec703ddde715ab9ace0df31e606bfae74e0562f60a7fe0b40d4e5042d43
Partitions/1448,1448,IDENTICAL,829,829,0,fd4b8fd272b70f04d75fbd056e9162d715af708681c24c9a797c29ce84ed1d95,fd4b8fd272b70f04d75fbd056e9162d715af708681c24c9a797c29ce84ed1d95
Partitions/1449,1449,IDENTICAL,780,780,0,036500b6665d4cb8e49d28476b7855de05abde6dc74321c5895cd69bce39ccb6,036500b6665d4cb8e49d28476b7855de05abde6dc74321c5895cd69bce39ccb6
Partitions/1450,1450,IDENTICAL,40685,40685,0,92d2ccdfe0b7f25c3bc2e95e9f0fbed39010ef55436057bb92df12416e066eaa,92d2ccdfe0b7f25c3bc2e95e9f0fbed39010ef55436057bb92df12416e066eaa
Partitions/1454,1454,IDENTICAL,862,862,0,9efeecb5adf06e01b20665aec27e437c017d2fa898bd8214225ae572267321bd,9efeecb5adf06e01b20665aec27e437c017d2fa898bd8214225ae572267321bd
Partitions/1455,1455,IDENTICAL,591,591,0,f18487c8dc9e5e0304065637cda425ef6258bee14e7c38f421b4c956a8b52a54,f18487c8dc9e5e0304065637cda425ef6258bee14e7c38f421b4c956a8b52a54
Partitions/1458,1458,IDENTICAL,367953,367953,0,0cfb896e532b537de26c08037146a7278c5eb208f2bac62f45960046a1b30448,0cfb896e532b537de26c08037146a7278c5eb208f2bac62f45960046a1b30448
Partitions/1459,1459,IDENTICAL,1365,1365,0,2881882e8e2d733cd00cd3aa779dd8d1f587902e780d85073642a5202a664fb5,2881882e8e2d733cd00cd3aa779dd8d1f587902e780d85073642a5202a664fb5
Partitions/1464,1464,IDENTICAL,58596,58596,0,bd9dbd839b6f44050fa2bc20469eed9df8a432feab590a4929b5e010ea79c801,bd9dbd839b6f44050fa2bc20469eed9df8a432feab590a4929b5e010ea79c801
Partitions/1465,1465,IDENTICAL,667,667,0,934f7778a6c3bb6a14cacaedd34d8ff5cf64e8e3cb4e499aa3351124e1b74ee6,934f7778a6c3bb6a14cacaedd34d8ff5cf64e8e3cb4e499aa3351124e1b74ee6
Partitions/1467,1467,IDENTICAL,2893,2893,0,cc99ba66c14c5d53778d062470fb757b65571d88ae2b0483345abfe871d06954,cc99ba66c14c5d53778d062470fb757b65571d88ae2b0483345abfe871d06954
Partitions/1471,1471,IDENTICAL,57061,57061,0,2209d7bd018b0dbad224757aa08944f2ff93c9c9e6478b4cad1469ecc4db5e4d,2209d7bd018b0dbad224757aa08944f2ff93c9c9e6478b4cad1469ecc4db5e4d
Partitions/1474,1474,IDENTICAL,1159,1159,0,0ae9e387e23e0b3a4239d0e87ca0f0d9a1196784faab68d07647bcc1c6812eb3,0ae9e387e23e0b3a4239d0e87ca0f0d9a1196784faab68d07647bcc1c6812eb3
Partitions/1475,1475,IDENTICAL,59108,59108,0,06d25a0fb6bc193e5cc795269daefb34358791787dc0afceed2b3c3ccf068ba2,06d25a0fb6bc193e5cc795269daefb34358791787dc0afceed2b3c3ccf068ba2
Partitions/1479,1479,IDENTICAL,3738,3738,0,6406fa61ec5cecaee5d4321457a7fb47f1b7f4fbe08f90058177bca6a6e36c18,6406fa61ec5cecaee5d4321457a7fb47f1b7f4fbe08f90058177bca6a6e36c18
Partitions/148,148,IDENTICAL,5810,5810,0,c449a2624c38d020d5022114d803136102afc9af429307cd20e90637589d8ddf,c449a2624c38d020d5022114d803136102afc9af429307cd20e90637589d8ddf
Partitions/1480,1480,IDENTICAL,3632,3632,0,dd328c82e9b5922eae0f69b20f07ad59651936a444b835e883fd78d01d5eba10,dd328c82e9b5922eae0f69b20f07ad59651936a444b835e883fd78d01d5eba10
Partitions/1487,1487,IDENTICAL,1382,1382,0,e3d99653fb198d60b8039bdb26c3fcc69819f5e7c30ccd50b587c25641562a93,e3d99653fb198d60b8039bdb26c3fcc69819f5e7c30ccd50b587c25641562a93
Partitions/1488,1488,IDENTICAL,2292,2292,0,65346cf78f034ea3f5ef80c405f4c6c1469d3c1cf6a0eea67b76e3438e9a3a9c,65346cf78f034ea3f5ef80c405f4c6c1469d3c1cf6a0eea67b76e3438e9a3a9c
Partitions/149,149,IDENTICAL,2007,2007,0,d543dc07110e64d42d1a70c4ccc1e2357a4fa54408e12b57fb58beaf3ba7ad78,d543dc07110e64d42d1a70c4ccc1e2357a4fa54408e12b57fb58beaf3ba7ad78
Partitions/1491,1491,IDENTICAL,1286,1286,0,0373865e418428de04f80f4614e0f2bdb8736e0ff532954ea22403e6ef91cb91,0373865e418428de04f80f4614e0f2bdb8736e0ff532954ea22403e6ef91cb91
Partitions/1492,1492,IDENTICAL,854,854,0,4e38f6ea1abc9dace47dc787468400d719d1b030cef95cd44f8348a7438850f7,4e38f6ea1abc9dace47dc787468400d719d1b030cef95cd44f8348a7438850f7
Partitions/1494,1494,IDENTICAL,764,764,0,bff9e9d57b9bd0c012097a55bb216de3419087ec843622fd6b3a0e086f859e41,bff9e9d57b9bd0c012097a55bb216de3419087ec843622fd6b3a0e086f859e41
Partitions/1495,1495,IDENTICAL,764,764,0,c8aa8099c51addfb27e5e9fab2a767e5b29c9b615594d5c955cb38355fccfd5a,c8aa8099c51addfb27e5e9fab2a767e5b29c9b615594d5c955cb38355fccfd5a
Partitions/1496,1496,IDENTICAL,764,764,0,6e9f478f2a141ccb716658efa649a55432ab62ca53649785c7e562ee9ad6271c,6e9f478f2a141ccb716658efa649a55432ab62ca53649785c7e562ee9ad6271c
Partitions/1498,1498,IDENTICAL,38126,38126,0,60990cdf1f89c181f5fca95b7da5dc38bb6448e7b0ca692b29f11e24c933affb,60990cdf1f89c181f5fca95b7da5dc38bb6448e7b0ca692b29f11e24c933affb
Partitions/1501,1501,IDENTICAL,4022,4022,0,04fe8798d0bbeb51f07f7fc25d28135402661246e58f832b189546b1a5283daf,04fe8798d0bbeb51f07f7fc25d28135402661246e58f832b189546b1a5283daf
Partitions/151,151,IDENTICAL,1318,1318,0,7900d216ddb03449abbdb63c07a1fd113f6ba57d4c12c72a2987e404c165de41,7900d216ddb03449abbdb63c07a1fd113f6ba57d4c12c72a2987e404c165de41
Partitions/1518,1518,IDENTICAL,5047,5047,0,f26145a9fdcdb89fd64d5f94d301c34698801e7390dc9a3d854f6237f58d13b4,f26145a9fdcdb89fd64d5f94d301c34698801e7390dc9a3d854f6237f58d13b4
Partitions/1521,1521,IDENTICAL,5047,5047,0,84f46380f29634b17dbffe7eae4fb4c3ac9380b40759545161597d4f2994ae6f,84f46380f29634b17dbffe7eae4fb4c3ac9380b40759545161597d4f2994ae6f
Partitions/1525,1525,IDENTICAL,3502,3502,0,82b8d4701fcfada5a7db78522b1090f76964bb7db2022771280bce5bf0afd67f,82b8d4701fcfada5a7db78522b1090f76964bb7db2022771280bce5bf0afd67f
Partitions/1527,1527,IDENTICAL,642,642,0,f33c17eaebed75f3b9d43b6054c6f7e69d39709333ab53595aa98e41d328a02d,f33c17eaebed75f3b9d43b6054c6f7e69d39709333ab53595aa98e41d328a02d
Partitions/1528,1528,IDENTICAL,1902,1902,0,3e3df10a382c208402889b847fab68fb6dc2cb17240608dbaba2ecf25a18adf1,3e3df10a382c208402889b847fab68fb6dc2cb17240608dbaba2ecf25a18adf1
Partitions/1529,1529,IDENTICAL,1910,1910,0,bb935a22b122ee08bae7cb9d261a2f4aa4173b26e5432eccb3f2222f3471755d,bb935a22b122ee08bae7cb9d261a2f4aa4173b26e5432eccb3f2222f3471755d
Partitions/153,153,IDENTICAL,2592,2592,0,4e37bace8ac226dfb34e9417c02dd5822dbf7482e04399369c344fb6a297b6e8,4e37bace8ac226dfb34e9417c02dd5822dbf7482e04399369c344fb6a297b6e8
Partitions/1534,1534,IDENTICAL,2527,2527,0,421512d6ad3e8402af548b638c618dacd1dffa24020b2b70a809feca36715bc3,421512d6ad3e8402af548b638c618dacd1dffa24020b2b70a809feca36715bc3
Partitions/1535,1535,IDENTICAL,1942,1942,0,94bc3c717705e983e8aae65d27fa3df0fb2ec0d9064e9b985a05ac39ed96c18c,94bc3c717705e983e8aae65d27fa3df0fb2ec0d9064e9b985a05ac39ed96c18c
Partitions/1536,1536,IDENTICAL,1634,1634,0,ef7063e60be4e3884a4c11568126eb3132586cfc256f3a43828481e922974f4e,ef7063e60be4e3884a4c11568126eb3132586cfc256f3a43828481e922974f4e
Partitions/1537,1537,IDENTICAL,1159,1159,0,560bcc91eebe29f2e8c91b9fd1f049782db490b0f64da50af5fbc8373813d523,560bcc91eebe29f2e8c91b9fd1f049782db490b0f64da50af5fbc8373813d523
Partitions/1541,1541,IDENTICAL,27379,27379,0,5dea24c24bdba5acf47925fcde9c4774da76ce19ce4def704c3faa485514f063,5dea24c24bdba5acf47925fcde9c4774da76ce19ce4def704c3faa485514f063
Partitions/1542,1542,IDENTICAL,5875,5875,0,dd4d9932c20a6bc7a0ebccb4f8a0a7e2e4062dd25a3ac5a8527d05f644845d04,dd4d9932c20a6bc7a0ebccb4f8a0a7e2e4062dd25a3ac5a8527d05f644845d04
Partitions/1545,1545,IDENTICAL,7224,7224,0,d778e0f369774da340d1d8ac0fabb03646fc62c0524bcdf2bbc2302f8c2880ce,d778e0f369774da340d1d8ac0fabb03646fc62c0524bcdf2bbc2302f8c2880ce
Partitions/1551,1551,IDENTICAL,6192,6192,0,0f0600bac7c1ebd3a8470b9e082f89a6b8429f4f45cb4bccce13a02a95b4101b,0f0600bac7c1ebd3a8470b9e082f89a6b8429f4f45cb4bccce13a02a95b4101b
Partitions/1558,1558,IDENTICAL,2836,2836,0,72b0168f4aea5f92089f50e65e96417825f2427e838c485a1bbe1cddd26149b0,72b0168f4aea5f92089f50e65e96417825f2427e838c485a1bbe1cddd26149b0
Partitions/1561,1561,IDENTICAL,3900,3900,0,819ee0db7821f616b6043f1214911ad5a9e80a739f0e3157d044444f5a3b3dca,819ee0db7821f616b6043f1214911ad5a9e80a739f0e3157d044444f5a3b3dca
Partitions/1563,1563,IDENTICAL,1520,1520,0,8aeacfbc7974c66b4a2a6089f52c227bff2bbd9755eae84a538d583cfeda1f28,8aeacfbc7974c66b4a2a6089f52c227bff2bbd9755eae84a538d583cfeda1f28
Partitions/1567,1567,IDENTICAL,1286,1286,0,47cb413a62758a34c2023a1310934ae036d5318d98269d144c72fe9ff19f9421,47cb413a62758a34c2023a1310934ae036d5318d98269d144c72fe9ff19f9421
Partitions/157,157,IDENTICAL,1544,1544,0,8208ff3f32485680a69a822b884a34ef6c59437fe6ec898952f003edadd080c9,8208ff3f32485680a69a822b884a34ef6c59437fe6ec898952f003edadd080c9
Partitions/1573,1573,IDENTICAL,724,724,0,cb3e7d3e6adb212887eb2a764bf07877bb1a7a92a377a3e2f01220da1b5ed7b3,cb3e7d3e6adb212887eb2a764bf07877bb1a7a92a377a3e2f01220da1b5ed7b3
Partitions/1577,1577,IDENTICAL,31985,31985,0,74301a16a2079e00c55b2698f29c1befd3bab5bb1800cb2cd86207fb94d2784f,74301a16a2079e00c55b2698f29c1befd3bab5bb1800cb2cd86207fb94d2784f
Partitions/158,158,IDENTICAL,2007,2007,0,b427b88f01248a0afa6a0d191a54dfd27c31245eec0fd65b1b35623556b351d7,b427b88f01248a0afa6a0d191a54dfd27c31245eec0fd65b1b35623556b351d7
Partitions/1581,1581,IDENTICAL,1406,1406,0,c6b701d9453fbb127d2aa1c9bfe3b3445a91ce473023a5fd093487ba1a9a28cc,c6b701d9453fbb127d2aa1c9bfe3b3445a91ce473023a5fd093487ba1a9a28cc
Partitions/1584,1584,IDENTICAL,1286,1286,0,95796e5bc264a669d85b668cb32721dda3db0e74a22bf8da45623b987cf83468,95796e5bc264a669d85b668cb32721dda3db0e74a22bf8da45623b987cf83468
Partitions/1594,1594,IDENTICAL,902,902,0,6169b16f5c1af494f57164dc26572ec78db755367f046dab3726255f8fe7528e,6169b16f5c1af494f57164dc26572ec78db755367f046dab3726255f8fe7528e
Partitions/16,16,IDENTICAL,821,821,0,3cbe2ac6f3a6c8a59f060f764dfa4d76b67bd71261bfdd65e36d797d361deb5f,3cbe2ac6f3a6c8a59f060f764dfa4d76b67bd71261bfdd65e36d797d361deb5f
Partitions/160,160,IDENTICAL,854,854,0,42f01b5938834a101f469a13a4911027f812939a03ec36d7b278986c70485a4b,42f01b5938834a101f469a13a4911027f812939a03ec36d7b278986c70485a4b
Partitions/1601,1601,IDENTICAL,715,715,0,3a1dc2f208839b90241699f9d188596371ed3309f0855b2c18c9e6be75dc4811,3a1dc2f208839b90241699f9d188596371ed3309f0855b2c18c9e6be75dc4811
Partitions/1602,1602,IDENTICAL,2227,2227,0,844cc3d2e8c65cd13d69f3d8ace7f6e6079d75e423d10d0aa4e3e92883a2b96d,844cc3d2e8c65cd13d69f3d8ace7f6e6079d75e423d10d0aa4e3e92883a2b96d
Partitions/1605,1605,IDENTICAL,943,943,0,84cf30c211f8296f66a189c4bc67b8fde78f6bba5ac79601782a606190bd3a1f,84cf30c211f8296f66a189c4bc67b8fde78f6bba5ac79601782a606190bd3a1f
Partitions/1609,1609,IDENTICAL,160436,160436,0,c801440728c62627dcebd7951869ccfda108469bf24371ba73712c974595d337,c801440728c62627dcebd7951869ccfda108469bf24371ba73712c974595d337
Partitions/161,161,IDENTICAL,650,650,0,e03f2e9b79f35b89381ed2e58b9573a004adf8c29331b724c996f09eb61fb15f,e03f2e9b79f35b89381ed2e58b9573a004adf8c29331b724c996f09eb61fb15f
Partitions/1616,1616,IDENTICAL,35055,35055,0,fc8f8b66d1dfd3ddb7034b24a6d57f2d490d0d8ba40850f237da703b85b595b2,fc8f8b66d1dfd3ddb7034b24a6d57f2d490d0d8ba40850f237da703b85b595b2
Partitions/162,162,IDENTICAL,575,575,0,678076f192c3477c31b0f48a4710477cfbb416071bef95b89280f00e61615892,678076f192c3477c31b0f48a4710477cfbb416071bef95b89280f00e61615892
Partitions/1621,1621,IDENTICAL,1625,1625,0,ac74395ba7d330d42a218a15bf837e3af4a74a21a460dfca70e23ac0b5bd7245,ac74395ba7d330d42a218a15bf837e3af4a74a21a460dfca70e23ac0b5bd7245
Partitions/1622,1622,IDENTICAL,15373,15373,0,b5a02fdc53b5c447053c24d98b11ec721155ed79026436179193578cc78e85a7,b5a02fdc53b5c447053c24d98b11ec721155ed79026436179193578cc78e85a7
Partitions/1623,1623,IDENTICAL,1286,1286,0,8ba042d433d7a698b333ee8751f4952326a5a16e1905465ac8f63f2072fd59b7,8ba042d433d7a698b333ee8751f4952326a5a16e1905465ac8f63f2072fd59b7
Partitions/1624,1624,IDENTICAL,89046,89046,0,fbb886531bfcb90c85151cff2c0d5df5d58dd8fbd4bc5a9e279764785e15aacd,fbb886531bfcb90c85151cff2c0d5df5d58dd8fbd4bc5a9e279764785e15aacd
Partitions/1626,1626,IDENTICAL,22262,22262,0,b8e41fa57a30330a87d0276073116a0461242e2e4009a924329a48d971d0911e,b8e41fa57a30330a87d0276073116a0461242e2e4009a924329a48d971d0911e
Partitions/1631,1631,IDENTICAL,1382,1382,0,be4cbb4428587e7ac6ab2328e728256de67014858ca4690b5f18685078a871b0,be4cbb4428587e7ac6ab2328e728256de67014858ca4690b5f18685078a871b0
Partitions/1633,1633,IDENTICAL,8060,8060,0,996be9cb2a0313baa7f52fbc29e77094ead58bb959f4f1b04101f1178d489d3b,996be9cb2a0313baa7f52fbc29e77094ead58bb959f4f1b04101f1178d489d3b
Partitions/1636,1636,IDENTICAL,2934,2934,0,92f39a7b914213c179054ae94c3577fa8f596e9379db65ccaf6c4e02b6b55617,92f39a7b914213c179054ae94c3577fa8f596e9379db65ccaf6c4e02b6b55617
Partitions/1638,1638,IDENTICAL,813,813,0,7416730486cad2ca98a8f3414f700eafdc72255422c2325919097085f3c575e6,7416730486cad2ca98a8f3414f700eafdc72255422c2325919097085f3c575e6
Partitions/164,164,IDENTICAL,370512,370512,0,a7910399b1c78815c30c397cf61ca0c93fc6c7aa8aea1a319538cd423c59609b,a7910399b1c78815c30c397cf61ca0c93fc6c7aa8aea1a319538cd423c59609b
Partitions/1642,1642,IDENTICAL,1277857,1277857,0,526c56647f485848cc95f0b9072f647862fb24dd96557ea3cd1014f058967c75,526c56647f485848cc95f0b9072f647862fb24dd96557ea3cd1014f058967c75
Partitions/1643,1643,IDENTICAL,22262,22262,0,305be8f1c7b3c531f47b31e8504daace2997a28ab1098c2a42afacec7c0a1cb6,305be8f1c7b3c531f47b31e8504daace2997a28ab1098c2a42afacec7c0a1cb6
Partitions/1644,1644,IDENTICAL,5241,5241,0,f16f42faa80428a64e250205508b823235b9d8660932ec92ced1a7995534e7b5,f16f42faa80428a64e250205508b823235b9d8660932ec92ced1a7995534e7b5
Partitions/1645,1645,IDENTICAL,6663,6663,0,120f162fb4a9e01245cf3cd9744cec41aa094af7aa5ef8ecc3d4063bfb3710e8,120f162fb4a9e01245cf3cd9744cec41aa094af7aa5ef8ecc3d4063bfb3710e8
Partitions/1647,1647,IDENTICAL,95699,95699,0,a5bc2e02b30da48bd59e3a705b66e1e57298ccf48e03403a3dd7fd96bf63e027,a5bc2e02b30da48bd59e3a705b66e1e57298ccf48e03403a3dd7fd96bf63e027
Partitions/1650,1650,IDENTICAL,1918,1918,0,81194f7b0cc697612f9dcdb450e46215c34493defcf34e634fd0cc974170e432,81194f7b0cc697612f9dcdb450e46215c34493defcf34e634fd0cc974170e432
Partitions/1652,1652,IDENTICAL,26356,26356,0,f2991a7f80dacce9b73bbcf3a171322430ca46f87c26f57b47261d9868a57167,f2991a7f80dacce9b73bbcf3a171322430ca46f87c26f57b47261d9868a57167
Partitions/1658,1658,IDENTICAL,992,992,0,1949debeb1dd3974839e41fa0c668f461604a956b3e6bad19ba3a2534ac69fa7,1949debeb1dd3974839e41fa0c668f461604a956b3e6bad19ba3a2534ac69fa7
Partitions/166,166,IDENTICAL,649931,649931,0,e3b8913dea542933d30631baa09a3a3c0eb2d4b143440112d3761a057fd2bb4b,e3b8913dea542933d30631baa09a3a3c0eb2d4b143440112d3761a057fd2bb4b
Partitions/1662,1662,IDENTICAL,4030,4030,0,e984740b88f6e54eb1c0bbea3fbb7d20fb639219d5b90d3f1902ecfe3bcccd42,e984740b88f6e54eb1c0bbea3fbb7d20fb639219d5b90d3f1902ecfe3bcccd42
Partitions/1664,1664,IDENTICAL,101328,101328,0,4446cb6dd0853f827148f5860dd9af9468bcb8817690c3bcb41651974632d725,4446cb6dd0853f827148f5860dd9af9468bcb8817690c3bcb41651974632d725
Partitions/1665,1665,IDENTICAL,55014,55014,0,324e4ec11f070f369250155f7fea3f29de5a133489de464e31f54e1e583be10a,324e4ec11f070f369250155f7fea3f29de5a133489de464e31f54e1e583be10a
Partitions/1666,1666,IDENTICAL,11660,11660,0,cf5f2a1a043ec3d560ee84f35ec059a5d4b3a4c2204a97c069814b173d06e8a9,cf5f2a1a043ec3d560ee84f35ec059a5d4b3a4c2204a97c069814b173d06e8a9
Partitions/1668,1668,IDENTICAL,15194,15194,0,865884487ca66583c181718fc783171f26d6824b9f9fc75d8024515f9352329c,865884487ca66583c181718fc783171f26d6824b9f9fc75d8024515f9352329c
Partitions/1669,1669,IDENTICAL,124357,124357,0,386e0c36d4bd991b04b07dc5780850e2463667053b611da9a55878399e9530a9,386e0c36d4bd991b04b07dc5780850e2463667053b611da9a55878399e9530a9
Partitions/167,167,IDENTICAL,124357,124357,0,46f3ab5f8ae91ccbc6b6c70a03ebc8b3774d66fdf703aaa5b5dcd462dc5aa5bd,46f3ab5f8ae91ccbc6b6c70a03ebc8b3774d66fdf703aaa5b5dcd462dc5aa5bd
Partitions/1671,1671,IDENTICAL,22262,22262,0,98c43deeedfbefad06f749431606850ab61567f43a816382538c7c26def94195,98c43deeedfbefad06f749431606850ab61567f43a816382538c7c26def94195
Partitions/1677,1677,IDENTICAL,4408,4408,0,59eceef0f2af85963b9ee898a860092917b5640fa92fbd12596ce3add2077372,59eceef0f2af85963b9ee898a860092917b5640fa92fbd12596ce3add2077372
Partitions/1678,1678,IDENTICAL,675,675,0,b23978d6faf071263326c826d4d23d02920b49acbeedb117366ec8d9d40e44c4,b23978d6faf071263326c826d4d23d02920b49acbeedb117366ec8d9d40e44c4
Partitions/1679,1679,IDENTICAL,2162,2162,0,14f0c4b110f4829d3b691af5fda8ad5cf334c114a35fbc1fb1b170d9d9c0a694,14f0c4b110f4829d3b691af5fda8ad5cf334c114a35fbc1fb1b170d9d9c0a694
Partitions/1680,1680,IDENTICAL,2804,2804,0,c7d2ddcf373cdcabbaffe2cd9b9ae6e9c855aa20d0d32e9e1b3244c7ef666a29,c7d2ddcf373cdcabbaffe2cd9b9ae6e9c855aa20d0d32e9e1b3244c7ef666a29
Partitions/1681,1681,IDENTICAL,6622,6622,0,e437dd754a1167d6aaf453688b88d4f0470381bfdc93e1e619b8847c17d3e165,e437dd754a1167d6aaf453688b88d4f0470381bfdc93e1e619b8847c17d3e165
Partitions/1683,1683,IDENTICAL,1096,1096,0,cf109477e8bfe297b7d3b2eb44483b52e9eeaa68d4b52cccfc8898836a9fdab5,cf109477e8bfe297b7d3b2eb44483b52e9eeaa68d4b52cccfc8898836a9fdab5
Partitions/1688,1688,IDENTICAL,18679,18679,0,41ee72840dacf6bb4cb10648a00c5f1909d24d93ea53c4fa98648fd1c88be010,41ee72840dacf6bb4cb10648a00c5f1909d24d93ea53c4fa98648fd1c88be010
Partitions/169,169,IDENTICAL,1016,1016,0,2060f1a52f8816431b6fe4e14758dcd4bd5dcfca36ba44c56bc6985bdaaca79d,2060f1a52f8816431b6fe4e14758dcd4bd5dcfca36ba44c56bc6985bdaaca79d
Partitions/1690,1690,IDENTICAL,9970,9970,0,e3cf420cbe9ce7c192eb376083fd58a1c0385383cac0d03d8dd8b489918d789a,e3cf420cbe9ce7c192eb376083fd58a1c0385383cac0d03d8dd8b489918d789a
Partitions/1693,1693,IDENTICAL,20726,20726,0,1413ca8fda8e34362f190c6315d9aa08fabaccb4a205d090bfbc2e84a8373038,1413ca8fda8e34362f190c6315d9aa08fabaccb4a205d090bfbc2e84a8373038
Partitions/1694,1694,IDENTICAL,19703,19703,0,2ea525cbb2a91d0eb73ab1d07ed49e02e007d28204291b070612c0008f5f102f,2ea525cbb2a91d0eb73ab1d07ed49e02e007d28204291b070612c0008f5f102f
Partitions/17,17,IDENTICAL,948541,948541,0,4d5abd2b23055a777d16f171e29dbd9f4a97d0cd2af1b4807dd87e85aa73a69c,4d5abd2b23055a777d16f171e29dbd9f4a97d0cd2af1b4807dd87e85aa73a69c
Partitions/170,170,IDENTICAL,927,927,0,24243e55f859da99f7349bf5a86ff0d51e1fad8cce35cd62debe5a4a34ea7366,24243e55f859da99f7349bf5a86ff0d51e1fad8cce35cd62debe5a4a34ea7366
Partitions/1701,1701,IDENTICAL,13204,13204,0,b9ad40ea4acea2ab2e2061970188e7edc91396e3f5111fc73febd165c27bcd69,b9ad40ea4acea2ab2e2061970188e7edc91396e3f5111fc73febd165c27bcd69
Partitions/1703,1703,IDENTICAL,1191,1191,0,780826cb0d9f3291cdd5b0e11949fd325a031955ed67579c1323781d03afe8ce,780826cb0d9f3291cdd5b0e11949fd325a031955ed67579c1323781d03afe8ce
Partitions/1705,1705,IDENTICAL,13894,13894,0,3949e8c2ddc3f70915450b236b3130a4509d1bc31ee3596f116afaf90d52b30b,3949e8c2ddc3f70915450b236b3130a4509d1bc31ee3596f116afaf90d52b30b
Partitions/1706,1706,IDENTICAL,1560,1560,0,fd2033daf67ae6e5bb1a86bd8527ce40b28b0ebf6ca12c12af33c5ea8a3005f2,fd2033daf67ae6e5bb1a86bd8527ce40b28b0ebf6ca12c12af33c5ea8a3005f2
Partitions/1708,1708,IDENTICAL,16502,16502,0,ff2b585e91d38e00a12458026ef1f3e2cefde193a0f94d4aab244304f424a216,ff2b585e91d38e00a12458026ef1f3e2cefde193a0f94d4aab244304f424a216
Partitions/1709,1709,IDENTICAL,23797,23797,0,e491e1711a5d6cbc79babd532fc10db859aaca2a356ccd79a437131ae34f6466,e491e1711a5d6cbc79babd532fc10db859aaca2a356ccd79a437131ae34f6466
Partitions/1711,1711,IDENTICAL,3315,3315,0,08859e1e96f88edddf5fbcadce8afc4e7d3b1cf68759a5832e97732ccb2edb2d,08859e1e96f88edddf5fbcadce8afc4e7d3b1cf68759a5832e97732ccb2edb2d
Partitions/1713,1713,IDENTICAL,3129,3129,0,7a24a6bf57dce377140774fe1235f459cb5ab87f04aad9119d2f79fca697faff,7a24a6bf57dce377140774fe1235f459cb5ab87f04aad9119d2f79fca697faff
Partitions/1714,1714,IDENTICAL,20726,20726,0,1f1b46aed4c9f8aeaa8576c52491713619c659b844c610f5645e1cb26ae4ddb7,1f1b46aed4c9f8aeaa8576c52491713619c659b844c610f5645e1cb26ae4ddb7
Partitions/1716,1716,IDENTICAL,9385,9385,0,bbbcc76c075578c1a3ac387c891bb496b72ffcf759fad1a3bf39f7a4115129cc,bbbcc76c075578c1a3ac387c891bb496b72ffcf759fad1a3bf39f7a4115129cc
